Geo,HhPropIncQ1,HhPropIncQ2,HhPropIncQ3,HhPropIncQ4,Year
511670304022,0.28,0.474,0.232,0.014,2045
511670304031,0.434,0.235,0.189,0.142,2045
511670304032,0.398,0.186,0.364,0.052,2045
511670304033,0.58,0.233,0.129,0.058,2045
511670304034,0.486,0.207,0.307,0,2045
511670304041,0.353,0.445,0.159,0.043,2045
511670304042,0.497,0.267,0.195,0.041,2045
511670305001,0.459,0.36,0.181,0,2045
511670305002,0.507,0.296,0.164,0.033,2045
511670306001,0.357,0.295,0.189,0.159,2045
511670306002,0.586,0.242,0.151,0.021,2045
511670306003,0.498,0.22,0.218,0.064,2045
511670306004,0.284,0.395,0.194,0.127,2045
511690301001,0.657,0.226,0.096,0.021,2045
511690301002,0.355,0.171,0.403,0.071,2045
511690301003,0.518,0.268,0.143,0.071,2045
511690302001,0.483,0.301,0.209,0.007,2045
511690302002,0.652,0.272,0.057,0.019,2045
511690302003,0.418,0.345,0.237,0,2045
511690302004,0.608,0.198,0.169,0.025,2045
511690303001,0.656,0.181,0.13,0.033,2045
511690303002,0.626,0.232,0.097,0.045,2045
511690303003,0.569,0.207,0.217,0.007,2045
511690304001,0.47,0.174,0.23,0.126,2045
511690304002,0.47,0.311,0.209,0.01,2045
511690304003,0.573,0.23,0.169,0.028,2045
511690305001,0.312,0.357,0.227,0.104,2045
511690305002,0.574,0.192,0.174,0.06,2045
511690305003,0.42,0.3,0.19,0.09,2045
511690306001,0.557,0.203,0.177,0.063,2045
511690306002,0.509,0.303,0.146,0.042,2045
511690306003,0.368,0.493,0.139,0,2045
511690306004,0.528,0.267,0.173,0.032,2045
511710401011,0.357,0.306,0.247,0.09,2045
511710401012,0.349,0.231,0.234,0.186,2045
511710401021,0.412,0.335,0.215,0.038,2045
511710401022,0.264,0.401,0.287,0.048,2045
511710401023,0.414,0.33,0.18,0.076,2045
511710402011,0.385,0.409,0.065,0.141,2045
511710402012,0.306,0.286,0.284,0.124,2045
511710402013,0.254,0.225,0.409,0.112,2045
511710402021,0.371,0.316,0.258,0.055,2045
511710402022,0.314,0.305,0.227,0.154,2045
511710403001,0.332,0.272,0.291,0.105,2045
511710403002,0.244,0.414,0.244,0.098,2045
511710404001,0.264,0.194,0.406,0.136,2045
511710404002,0.299,0.256,0.33,0.115,2045
511710405011,0.218,0.18,0.463,0.139,2045
511710405012,0.488,0.317,0.161,0.034,2045
511710405013,0.361,0.355,0.236,0.048,2045
511710405014,0.171,0.432,0.299,0.098,2045
511710405021,0.313,0.312,0.266,0.109,2045
511710405022,0.532,0.196,0.209,0.063,2045
511710406001,0.369,0.308,0.14,0.183,2045
511710406002,0.261,0.372,0.201,0.166,2045
511710406003,0.518,0.126,0.161,0.195,2045
511710407001,0.42,0.322,0.213,0.045,2045
511710407002,0.382,0.336,0.135,0.147,2045
511710407003,0.496,0.229,0.159,0.116,2045
511710408001,0.377,0.406,0.18,0.037,2045
511710408002,0.363,0.298,0.297,0.042,2045
511710408003,0.104,0.172,0.444,0.28,2045
511730301001,0.469,0.377,0.154,0,2045
511730301002,0.224,0.464,0.263,0.049,2045
511730301003,0.609,0.223,0.168,0,2045
511730301004,0.496,0.307,0.135,0.062,2045
511730302001,0.703,0.255,0.013,0.029,2045
511730302002,0.643,0.186,0.167,0.004,2045
511730302003,0.204,0.287,0.345,0.164,2045
511730302004,0.456,0.303,0.217,0.024,2045
511730303011,0.594,0.238,0.11,0.058,2045
511730303012,0.595,0.173,0.189,0.043,2045
511730303013,0.565,0.169,0.184,0.082,2045
511730303021,0.376,0.21,0.26,0.154,2045
511730303022,0.79,0.161,0.049,0,2045
511730303023,0.526,0.328,0.119,0.027,2045
511730303024,0.383,0.243,0.238,0.136,2045
511730304001,0.387,0.333,0.223,0.057,2045
511730304002,0.309,0.347,0.212,0.132,2045
511730305001,0.532,0.268,0.16,0.04,2045
511730305002,0.58,0.256,0.134,0.03,2045
511730306001,0.595,0.23,0.099,0.076,2045
511730306002,0.428,0.26,0.217,0.095,2045
511730306003,0.739,0.112,0.086,0.063,2045
511730307011,0.484,0.229,0.208,0.079,2045
511730307012,0.583,0.272,0.136,0.009,2045
511730307013,0.605,0.349,0.046,0,2045
511730307014,0.332,0.341,0.292,0.035,2045
511730307021,0.227,0.401,0.34,0.032,2045
511730307022,0.338,0.443,0.178,0.041,2045
511730307023,0.481,0.4,0.119,0,2045
511752001001,0.363,0.244,0.348,0.045,2045
511752001002,0.204,0.441,0.305,0.05,2045
511752001003,0.402,0.269,0.275,0.054,2045
511752002001,0.487,0.311,0.186,0.016,2045
511752002002,0.245,0.115,0.39,0.25,2045
511752003001,0.25,0.25,0.25,0.25,2045
511752004011,0.463,0.427,0.11,0,2045
511752004012,0.214,0.179,0.442,0.165,2045
511752004021,0.387,0.371,0.173,0.069,2045
511752004022,0.407,0.263,0.27,0.06,2045
511752005001,0.341,0.437,0.192,0.03,2045
511752005002,0.371,0.346,0.203,0.08,2045
511770201041,0.118,0.163,0.535,0.184,2045
511770201042,0.013,0.122,0.305,0.56,2045
511770201043,0.168,0.11,0.204,0.518,2045
511770201051,0.095,0.15,0.485,0.27,2045
511770201052,0.056,0.184,0.334,0.426,2045
511770201061,0.113,0.423,0.281,0.183,2045
511770201062,0.125,0.335,0.362,0.178,2045
511770201063,0.23,0.119,0.352,0.299,2045
511770201064,0.067,0.261,0.468,0.204,2045
511770201065,0.034,0.147,0.093,0.726,2045
511770201071,0.166,0.108,0.317,0.409,2045
511770201081,0.534,0.223,0.181,0.062,2045
511770201082,0.242,0.37,0.315,0.073,2045
511770201091,0.17,0.323,0.344,0.163,2045
511770201092,0.098,0.266,0.432,0.204,2045
511770201101,0.266,0.279,0.312,0.143,2045
511770201102,0.082,0.507,0.272,0.139,2045
511770201111,0.078,0.276,0.425,0.221,2045
511770201121,0.11,0.268,0.443,0.179,2045
511770201131,0.262,0.04,0.322,0.376,2045
511770201132,0.174,0.156,0.324,0.346,2045
511770201133,0.115,0.233,0.404,0.248,2045
511770201141,0.082,0.136,0.434,0.348,2045
511770201142,0.335,0.175,0.348,0.142,2045
511770202011,0.093,0.129,0.537,0.241,2045
511770202012,0.04,0.355,0.387,0.218,2045
511770202013,0.291,0.215,0.284,0.21,2045
511770202021,0.626,0.266,0.051,0.057,2045
511770202022,0.088,0.495,0.249,0.168,2045
511770202023,0.151,0.302,0.212,0.335,2045
511770202024,0.286,0.185,0.46,0.069,2045
511770202031,0.093,0.045,0.523,0.339,2045
511770202032,0.157,0.245,0.416,0.182,2045
511770202041,0.136,0.185,0.328,0.351,2045
511770202042,0.125,0.226,0.456,0.193,2045
511770202043,0.216,0.354,0.28,0.15,2045
511770202061,0.111,0.34,0.374,0.175,2045
511770202062,0.084,0.195,0.426,0.295,2045
511770202063,0.211,0.359,0.387,0.043,2045
511770202071,0.224,0.271,0.326,0.179,2045
511770203041,0.3,0.242,0.296,0.162,2045
511770203042,0.146,0.319,0.415,0.12,2045
511770203043,0.375,0.307,0.212,0.106,2045
511770203051,0.144,0.539,0.23,0.087,2045
511770203052,0.045,0.147,0.71,0.098,2045
511770203053,0.144,0.382,0.367,0.107,2045
511770203071,0.151,0.333,0.292,0.224,2045
511770203072,0.102,0.319,0.407,0.172,2045
511770203081,0.033,0.108,0.31,0.549,2045
511770203082,0.167,0.236,0.347,0.25,2045
511770203091,0.023,0.18,0.526,0.271,2045
511770203092,0.052,0.125,0.518,0.305,2045
511770203093,0.256,0.145,0.561,0.038,2045
511770203094,0.191,0.372,0.242,0.195,2045
511770203111,0.076,0.586,0.199,0.139,2045
511770203112,0.25,0.25,0.25,0.25,2045
511770203113,0.085,0.139,0.541,0.235,2045
511770203114,0.42,0.17,0.195,0.215,2045
511770203115,0.542,0.205,0.175,0.078,2045
511770203121,0.223,0.146,0.443,0.188,2045
511770203122,0.102,0.124,0.506,0.268,2045
511770203131,0.299,0.447,0.249,0.005,2045
511770203141,0.104,0.097,0.465,0.334,2045
511770203142,0.25,0.25,0.25,0.25,2045
511770203151,1,0,0,0,2045
511770203152,0.134,0.1,0.388,0.378,2045
511770203161,0.105,0.118,0.365,0.412,2045
511770203162,0.453,0.274,0.163,0.11,2045
511770203163,0.037,0.264,0.42,0.279,2045
511770204031,0.085,0.137,0.583,0.195,2045
511770204032,0.17,0.092,0.355,0.383,2045
511770204033,0.206,0.289,0.278,0.227,2045
511770204034,0.282,0.246,0.293,0.179,2045
511770204041,0.189,0.267,0.365,0.179,2045
511770204042,0.407,0.184,0.358,0.051,2045
511770204043,0.087,0.165,0.264,0.484,2045
511770204051,0.239,0.282,0.396,0.083,2045
511770204052,0.149,0.329,0.359,0.163,2045
511770204053,0.204,0.318,0.361,0.117,2045
511770204061,0.502,0.095,0.244,0.159,2045
511770204062,0.164,0.228,0.367,0.241,2045
511770204063,0.228,0.286,0.265,0.221,2045
511770204071,0.238,0.196,0.349,0.217,2045
511770204072,0.227,0.159,0.303,0.311,2045
511770204073,0.04,0.098,0.224,0.638,2045
511770204081,0.091,0.299,0.383,0.227,2045
511770204082,0.042,0.286,0.551,0.121,2045
511790101031,0.078,0.052,0.388,0.482,2045
511790101032,0,0.236,0.467,0.297,2045
511790101033,0.146,0.342,0.394,0.118,2045
511790101051,0.103,0.186,0.299,0.412,2045
511790101052,0.067,0.048,0.324,0.561,2045
511790101053,0.042,0.327,0.395,0.236,2045
511790101054,0.05,0.162,0.44,0.348,2045
511790101061,0.119,0.205,0.363,0.313,2045
511790101062,0.041,0.1,0.223,0.636,2045
511790101071,0.097,0.01,0.482,0.411,2045
511790101072,0.131,0.162,0.432,0.275,2045
511790101081,0.086,0.166,0.207,0.541,2045
511790101082,0.078,0.092,0.345,0.485,2045
511790101083,0.152,0.197,0.358,0.293,2045
511790102011,0.25,0.25,0.25,0.25,2045
511790102021,0.274,0.26,0.309,0.157,2045
511790102022,0.074,0.128,0.165,0.633,2045
511790102023,0.054,0.256,0.236,0.454,2045
511790102051,0.066,0.327,0.378,0.229,2045
511790102052,0.08,0.151,0.35,0.419,2045
511790102053,0.048,0.048,0.365,0.539,2045
511790102054,0.019,0.126,0.484,0.371,2045
511790102061,0.072,0.288,0.309,0.331,2045
511790102062,0.144,0.293,0.403,0.16,2045
511790102063,0.154,0.11,0.309,0.427,2045
511790102101,0.041,0.067,0.365,0.527,2045
511790102102,0,0.162,0.28,0.558,2045
511790102103,0.084,0.263,0.297,0.356,2045
511790102104,0.132,0.067,0.621,0.18,2045
511790102111,0.151,0.474,0.326,0.049,2045
511790102112,0,0.211,0.42,0.369,2045
511790102113,0.016,0.416,0.402,0.166,2045
511790102121,0.22,0.22,0.443,0.117,2045
511790102122,0.089,0.073,0.335,0.503,2045
511790102131,0.079,0.071,0.375,0.475,2045
511790102132,0.026,0.104,0.322,0.548,2045
511790102141,0.08,0.176,0.351,0.393,2045
511790102142,0.071,0.315,0.357,0.257,2045
511790102151,0.3,0.218,0.328,0.154,2045
511790102161,0,0.569,0.387,0.044,2045
511790102162,0.345,0.214,0.383,0.058,2045
511790102163,0.28,0.158,0.374,0.188,2045
511790102164,0.016,0.153,0.547,0.284,2045
511790102171,0.147,0.065,0.302,0.486,2045
511790102172,0.065,0,0.206,0.729,2045
511790102181,1,0,0,0,2045
511790102182,0.069,0.2,0.361,0.37,2045
511790102191,0.037,0.086,0.36,0.517,2045
511790103011,0.019,0.151,0.451,0.379,2045
511790103012,0.102,0.163,0.246,0.489,2045
511790103041,0.213,0.34,0.394,0.053,2045
511790103042,0.152,0.337,0.287,0.224,2045
511790103043,0.19,0.364,0.393,0.053,2045
511790103051,0.021,0.115,0.201,0.663,2045
511790103052,0.461,0.239,0.146,0.154,2045
511790103053,0.122,0.134,0.494,0.25,2045
511790103054,0.312,0.144,0.213,0.331,2045
511790103061,0.175,0.319,0.369,0.137,2045
511790103071,0.164,0.062,0.33,0.444,2045
511790103072,0.242,0.224,0.381,0.153,2045
511790103073,0.049,0.265,0.221,0.465,2045
511790103081,0.083,0.246,0.263,0.408,2045
511790104031,0.193,0.287,0.254,0.266,2045
511790104032,0.066,0.176,0.331,0.427,2045
511790104041,0.071,0.181,0.503,0.245,2045
511790104042,0.246,0.23,0.4,0.124,2045
511790104043,0,0.16,0.224,0.616,2045
511790104044,0.185,0.037,0.231,0.547,2045
511790104051,0.014,0.144,0.457,0.385,2045
511790104052,0.215,0.137,0.469,0.179,2045
511790104053,0.044,0.6,0.283,0.073,2045
511790104054,0.098,0.222,0.351,0.329,2045
511790104061,0.122,0.264,0.383,0.231,2045
511790104062,0.119,0.133,0.425,0.323,2045
511790105021,0.246,0.231,0.496,0.027,2045
511790105022,0.115,0.138,0.409,0.338,2045
511790105023,0.085,0.306,0.344,0.265,2045
511790105031,0.123,0.191,0.329,0.357,2045
511790105041,0.202,0.137,0.309,0.352,2045
511818601001,0.322,0.308,0.318,0.052,2045
511818601002,0.491,0.186,0.185,0.138,2045
511818601003,0.271,0.225,0.374,0.13,2045
511818602001,0.233,0.279,0.356,0.132,2045
511818602002,0.272,0.306,0.27,0.152,2045
511818602003,0.35,0.201,0.336,0.113,2045
511818602004,0.313,0.266,0.342,0.079,2045
511838701001,0.138,0.311,0.419,0.132,2045
511838701002,0.278,0.498,0.224,0,2045
511838701003,0.491,0.2,0.299,0.01,2045
511838702011,0.254,0.442,0.202,0.102,2045
511838702012,0.522,0.156,0.211,0.111,2045
511838702021,0.25,0.25,0.25,0.25,2045
511838703001,0.727,0.153,0.12,0,2045
511838703002,0.397,0.352,0.209,0.042,2045
511838703003,0.368,0.201,0.341,0.09,2045
511838704001,0.326,0.373,0.199,0.102,2045
511838704002,0.335,0.288,0.287,0.09,2045
511850201001,0.685,0.193,0.111,0.011,2045
511850201002,0.512,0.36,0.113,0.015,2045
511850202001,0.618,0.238,0.123,0.021,2045
511850202002,0.478,0.269,0.253,0,2045
511850202003,0.423,0.359,0.2,0.018,2045
511850202004,0.702,0.279,0.019,0,2045
511850203011,0.268,0.154,0.534,0.044,2045
511850203012,0.39,0.31,0.224,0.076,2045
511850203013,0.758,0.227,0.015,0,2045
511850203021,0.568,0.234,0.198,0,2045
511850203022,0.331,0.316,0.316,0.037,2045
511850203023,0.509,0.33,0.161,0,2045
511850203024,0.513,0.479,0.008,0,2045
511850204001,0.538,0.201,0.173,0.088,2045
511850204002,0.473,0.189,0.273,0.065,2045
511850204003,0.267,0.388,0.235,0.11,2045
511850204004,0.714,0.153,0.123,0.01,2045
511850205001,0.443,0.257,0.236,0.064,2045
511850205002,0.432,0.25,0.194,0.124,2045
511850205003,0.35,0.298,0.291,0.061,2045
511850206001,0.302,0.294,0.395,0.009,2045
511850206002,0.211,0.513,0.186,0.09,2045
511850206003,0.404,0.178,0.338,0.08,2045
511850206004,0.534,0.261,0.08,0.125,2045
511850207001,0.309,0.241,0.438,0.012,2045
511850207002,0.579,0.174,0.195,0.052,2045
511850208001,0.382,0.415,0.148,0.055,2045
511850208002,0.41,0.299,0.291,0,2045
511850209001,0.622,0.265,0.111,0.002,2045
511850209002,0.634,0.093,0.263,0.01,2045
511850210001,0.636,0.046,0.292,0.026,2045
511850210002,0.647,0.09,0.247,0.016,2045
511850210003,0.723,0.226,0.051,0,2045
511850210004,0.695,0.212,0.078,0.015,2045
511850211011,0.806,0.127,0.045,0.022,2045
511850211012,0.438,0.219,0.325,0.018,2045
511850211021,0.225,0.574,0.201,0,2045
511850211022,0.329,0.185,0.209,0.277,2045
511870201011,0.027,0.343,0.368,0.262,2045
511870201012,0.085,0.246,0.503,0.166,2045
511870201013,0.129,0.21,0.394,0.267,2045
511870201021,0.457,0.149,0.293,0.101,2045
511870201022,0.161,0.16,0.525,0.154,2045
511870202001,0.103,0.173,0.326,0.398,2045
511870202002,0.145,0.2,0.35,0.305,2045
511870203001,0.669,0.208,0.072,0.051,2045
511870203002,0.166,0.303,0.357,0.174,2045
511870203003,0.26,0.416,0.194,0.13,2045
511870203004,0.225,0.278,0.274,0.223,2045
511870203005,0.312,0.261,0.282,0.145,2045
511870204001,0.338,0.375,0.228,0.059,2045
511870204002,0.21,0.515,0.189,0.086,2045
511870204003,0.417,0.402,0.112,0.069,2045
511870204004,0.262,0.267,0.403,0.068,2045
511870204005,0.36,0.495,0.145,0,2045
511870205001,0.141,0.479,0.202,0.178,2045
511870205002,0.352,0.237,0.366,0.045,2045
511870205003,0.279,0.52,0.176,0.025,2045
511870205004,0.483,0.333,0.152,0.032,2045
511870206011,0.29,0.329,0.286,0.095,2045
511870206012,0.211,0.27,0.286,0.233,2045
511870206013,0.184,0.201,0.421,0.194,2045
511870206021,0.299,0.353,0.297,0.051,2045
511870206022,0.516,0.125,0.25,0.109,2045
511870207001,0.203,0.242,0.342,0.213,2045
511870207002,0.256,0.298,0.338,0.108,2045
511910101011,0.404,0.268,0.186,0.142,2045
511910101012,0.312,0.48,0.159,0.049,2045
511910101013,0.368,0.478,0.125,0.029,2045
511910101021,0.361,0.311,0.257,0.071,2045
511910101022,0.199,0.388,0.312,0.101,2045
511910102001,0.278,0.289,0.292,0.141,2045
511910102002,0.164,0.45,0.311,0.075,2045
511910102003,0.411,0.115,0.474,0,2045
511910102004,0.349,0.471,0.18,0,2045
511910103011,0.419,0.393,0.142,0.046,2045
511910103012,0.467,0.212,0.277,0.044,2045
511910103021,0.336,0.225,0.364,0.075,2045
511910103022,0.366,0.356,0.169,0.109,2045
511910104011,0.308,0.286,0.31,0.096,2045
511910104012,0.194,0.082,0.557,0.167,2045
511910104021,0.309,0.382,0.263,0.046,2045
511910105011,0.428,0.242,0.278,0.052,2045
511910105012,0.423,0.247,0.211,0.119,2045
511910105013,0.495,0.228,0.198,0.079,2045
511910105021,0.272,0.293,0.262,0.173,2045
511910105022,0.535,0.318,0.076,0.071,2045
511910105023,0.578,0.326,0.09,0.006,2045
511910106011,0.466,0.159,0.321,0.054,2045
511910106012,0.421,0.357,0.161,0.061,2045
511910106013,0.358,0.228,0.252,0.162,2045
511910106021,0.291,0.204,0.375,0.13,2045
511910106022,0.315,0.245,0.256,0.184,2045
511910107001,0.282,0.338,0.369,0.011,2045
511910107002,0.375,0.322,0.133,0.17,2045
511910107003,0.39,0.289,0.235,0.086,2045
511910108001,0.74,0.123,0.084,0.053,2045
511910108002,0.486,0.274,0.212,0.028,2045
511910108003,0.263,0.582,0.142,0.013,2045
511910109001,0.279,0.227,0.395,0.099,2045
511910109002,0.632,0.133,0.205,0.03,2045
511910109003,0.545,0.366,0.061,0.028,2045
511910110001,0.279,0.296,0.296,0.128,2045
511910110002,0.338,0.172,0.3,0.19,2045
511910110003,0.25,0.279,0.216,0.255,2045
511930101011,0.317,0.232,0.39,0.061,2045
511930101012,0.266,0.348,0.169,0.217,2045
511930101021,0.621,0.223,0.156,0,2045
511930101022,0.464,0.191,0.231,0.114,2045
511930101023,0.461,0.323,0.21,0.006,2045
511930101024,0.529,0.192,0.279,0,2045
511930102001,0.112,0.435,0.286,0.167,2045
511930102002,0.413,0.342,0.168,0.077,2045
511930102003,0.41,0.332,0.201,0.057,2045
511930103001,0.456,0.21,0.325,0.009,2045
511930103002,0.234,0.526,0.217,0.023,2045
511930103003,0.159,0.399,0.363,0.079,2045
511930104011,0.164,0.402,0.247,0.187,2045
511930104012,0.29,0.296,0.31,0.104,2045
511930104021,0.587,0.148,0.265,0,2045
511930104022,0.451,0.183,0.228,0.138,2045
511930104023,0.196,0.568,0.179,0.057,2045
511959307001,0.637,0.225,0.123,0.015,2045
511959307002,0.421,0.318,0.167,0.094,2045
511959307003,0.25,0.25,0.25,0.25,2045
511959308001,0.465,0.36,0.092,0.083,2045
511959308002,0.608,0.247,0.058,0.087,2045
511959309001,0.234,0.472,0.235,0.059,2045
511959309002,0.35,0.468,0.179,0.003,2045
511959310001,0.441,0.274,0.237,0.048,2045
511959310002,0.638,0.251,0.111,0,2045
511959311001,0.804,0.133,0.051,0.012,2045
511959311002,0.495,0.27,0.233,0.002,2045
511959312001,0.327,0.298,0.366,0.009,2045
511959312002,0.516,0.326,0.158,0,2045
511959312003,0.25,0.25,0.25,0.25,2045
511959312004,0.51,0.49,0,0,2045
511959312005,0.379,0.508,0.113,0,2045
511959313001,0.256,0.375,0.281,0.088,2045
511959313002,0.485,0.38,0.122,0.013,2045
511959314001,0.406,0.428,0.139,0.027,2045
511959314002,0.817,0.057,0.091,0.035,2045
511959314003,0.204,0.36,0.415,0.021,2045
511959315001,0.487,0.464,0.049,0,2045
511959315002,0.379,0.3,0.18,0.141,2045
511959315003,0.449,0.504,0.042,0.005,2045
511959315004,0.255,0.429,0.302,0.014,2045
511959316001,0.564,0.189,0.217,0.03,2045
511959316002,0.552,0.291,0.089,0.068,2045
511959317001,0.652,0.262,0.07,0.016,2045
511959317002,0.691,0.218,0.072,0.019,2045
511970501011,0.572,0.14,0.22,0.068,2045
511970501012,0.561,0.21,0.214,0.015,2045
511970501013,0.427,0.179,0.376,0.018,2045
511970501021,0.325,0.313,0.31,0.052,2045
511970501022,0.612,0.177,0.171,0.04,2045
511970502011,0.298,0.293,0.331,0.078,2045
511970502012,0.323,0.248,0.42,0.009,2045
511970502013,0.631,0.248,0.095,0.026,2045
511970502021,0.295,0.341,0.309,0.055,2045
511970502022,0.469,0.158,0.301,0.072,2045
511970503011,0.325,0.329,0.289,0.057,2045
511970503012,0.464,0.214,0.302,0.02,2045
511970503013,0.426,0.434,0.127,0.013,2045
511970503014,0.345,0.305,0.269,0.081,2045
511970503015,0.517,0.253,0.218,0.012,2045
511970503021,0.364,0.274,0.242,0.12,2045
511970503022,0.345,0.355,0.225,0.075,2045
511970504011,0.582,0.35,0.055,0.013,2045
511970504012,0.337,0.295,0.322,0.046,2045
511970504013,0.285,0.474,0.211,0.03,2045
511970504021,0.406,0.313,0.263,0.018,2045
511970504022,0.49,0.371,0.139,0,2045
511970504023,0.602,0.177,0.198,0.023,2045
511970504024,0.379,0.312,0.21,0.099,2045
511990502031,0.033,0.361,0.296,0.31,2045
511990502032,0.142,0.14,0.553,0.165,2045
511990502033,0.172,0.283,0.271,0.274,2045
511990502051,0.118,0.113,0.248,0.521,2045
511990502052,0.162,0.14,0.395,0.303,2045
511990502053,0.085,0.248,0.462,0.205,2045
511990502061,0.069,0.04,0.263,0.628,2045
511990502062,0.041,0,0.275,0.684,2045
511990502063,0.371,0.171,0.291,0.167,2045
511990502064,0.057,0.236,0.349,0.358,2045
511990502071,0.129,0.284,0.506,0.081,2045
511990502072,0.239,0.346,0.408,0.007,2045
511990502073,0,0.424,0.455,0.121,2045
511990502074,0.36,0.49,0.143,0.007,2045
511990502081,0.239,0.463,0.2,0.098,2045
511990503031,0.12,0.347,0.312,0.221,2045
511990503032,0.215,0.17,0.456,0.159,2045
511990503033,0.038,0.339,0.378,0.245,2045
511990503041,0.105,0.081,0.459,0.355,2045
511990503042,0,0.108,0.426,0.466,2045
511990503043,0.134,0.137,0.528,0.201,2045
511990503051,0.173,0.268,0.283,0.276,2045
511990503061,0.247,0.348,0.368,0.037,2045
511990503062,0.28,0.251,0.429,0.04,2045
511990503063,0.227,0.336,0.285,0.152,2045
511990504011,0.085,0.261,0.385,0.269,2045
511990504012,0.154,0.203,0.322,0.321,2045
511990504021,0.028,0.139,0.374,0.459,2045
511990504022,0.187,0.179,0.293,0.341,2045
511990504023,0.296,0.183,0.332,0.189,2045
511990505001,0.506,0.329,0.108,0.057,2045
511990505002,0.102,0.339,0.449,0.11,2045
511990505003,0.179,0.087,0.538,0.196,2045
511990509001,0.313,0.309,0.292,0.086,2045
511990510001,0.067,0.109,0.383,0.441,2045
511990510002,0.07,0.148,0.511,0.271,2045
511990510003,0.314,0.293,0.269,0.124,2045
511990510004,0.409,0.244,0.208,0.139,2045
511990511001,0.035,0.12,0.421,0.424,2045
511990511002,0.108,0.277,0.476,0.139,2045
511990511003,0.21,0.186,0.489,0.115,2045
511999901000,0.25,0.25,0.25,0.25,2045
515102001021,0.172,0.5,0.328,0,2045
515102001022,0.179,0.39,0.265,0.166,2045
515102001023,0.217,0.07,0.234,0.479,2045
515102001041,0.208,0.535,0.223,0.034,2045
515102001042,0.38,0.351,0.184,0.085,2045
